ts_code,symbol,name,area,industry,list_date
301011.SZ,301011,华立科技,广东,专用机械,20210617
301012.SZ,301012,扬电科技,江苏,电气设备,20210622
301013.SZ,301013,利和兴,深圳,专用机械,20210629
301015.SZ,301015,百洋医药,山东,医药商业,20210630
301016.SZ,301016,雷尔伟,江苏,运输设备,20210630
301017.SZ,301017,漱玉平民,山东,医药商业,20210705
301018.SZ,301018,申菱环境,广东,专用机械,20210707
301019.SZ,301019,宁波色母,浙江,塑料,20210628
301020.SZ,301020,密封科技,山东,机械基件,20210706
301021.SZ,301021,英诺激光,深圳,专用机械,20210706
301022.SZ,301022,海泰科,山东,专用机械,20210702
301023.SZ,301023,江南奕帆,江苏,电气设备,20210707
301024.SZ,301024,霍普股份,上海,建筑工程,20210728
301025.SZ,301025,读客文化,上海,出版业,20210719
301026.SZ,301026,浩通科技,江苏,小金属,20210716
301027.SZ,301027,华蓝集团,广西,建筑工程,20210715
301028.SZ,301028,东亚机械,福建,专用机械,20210720
301029.SZ,301029,怡合达,广东,专用机械,20210723
301030.SZ,301030,仕净科技,江苏,环境保护,20210722
301031.SZ,301031,中熔电气,陕西,电气设备,20210715
301032.SZ,301032,新柴股份,浙江,工程机械,20210722
301033.SZ,301033,迈普医学,广东,医疗保健,20210726
301035.SZ,301035,润丰股份,山东,农药化肥,20210728
301036.SZ,301036,双乐股份,江苏,染料涂料,20210729
301037.SZ,301037,保立佳,上海,染料涂料,20210730
301038.SZ,301038,深水规院,深圳,建筑工程,20210804
301039.SZ,301039,中集车辆,深圳,汽车整车,20210708
301040.SZ,301040,中环海陆,江苏,机械基件,20210803
301041.SZ,301041,金百泽,深圳,元器件,20210811
301042.SZ,301042,安联锐视,广东,IT设备,20210805
301043.SZ,301043,绿岛风,广东,机械基件,20210811
301045.SZ,301045,天禄科技,江苏,元器件,20210813
301046.SZ,301046,能辉科技,上海,新型电力,20210817
301047.SZ,301047,义翘神州,北京,生物制药,20210816
301048.SZ,301048,金鹰重工,湖北,运输设备,20210818
301049.SZ,301049,超越科技,安徽,环境保护,20210824
301050.SZ,301050,雷电微力,四川,航空,20210824
301051.SZ,301051,信濠光电,深圳,元器件,20210827
301052.SZ,301052,果麦文化,浙江,出版业,20210830
301053.SZ,301053,远信工业,浙江,专用机械,20210901
301055.SZ,301055,张小泉,浙江,家居用品,20210906
301056.SZ,301056,森赫股份,浙江,运输设备,20210907
301057.SZ,301057,汇隆新材,浙江,化纤,20210909
301058.SZ,301058,中粮科工,江苏,建筑工程,20210909
301059.SZ,301059,金三江,广东,化工原料,20210913
301060.SZ,301060,兰卫医学,上海,医疗保健,20210913
301061.SZ,301061,匠心家居,江苏,家居用品,20210913
301062.SZ,301062,上海艾录,上海,广告包装,20210914
301063.SZ,301063,海锅股份,江苏,电气设备,20210924
301065.SZ,301065,本立科技,浙江,化工原料,20210914
301066.SZ,301066,万事利,浙江,纺织,20210922
301067.SZ,301067,显盈科技,深圳,元器件,20210922
301068.SZ,301068,大地海洋,浙江,环境保护,20210928
301069.SZ,301069,凯盛新材,山东,化工原料,20210927
301070.SZ,301070,开勒股份,上海,机械基件,20210923
301071.SZ,301071,力量钻石,河南,矿物制品,20210924
301072.SZ,301072,中捷精工,江苏,汽车配件,20210929
301073.SZ,301073,君亭酒店,浙江,酒店餐饮,20210930
301075.SZ,301075,多瑞医药,西藏,化学制药,20210929
301076.SZ,301076,新瀚新材,江苏,化工原料,20211011
301077.SZ,301077,星华新材,浙江,化工原料,20210930
301078.SZ,301078,孩子王,江苏,其他商业,20211014
301079.SZ,301079,邵阳液压,湖南,机械基件,20211019
301080.SZ,301080,百普赛斯,北京,生物制药,20211018
301081.SZ,301081,严牌股份,浙江,环境保护,20211020
301082.SZ,301082,久盛电气,浙江,电气设备,20211027
301083.SZ,301083,百胜智能,江西,专用机械,20211021
301085.SZ,301085,亚康股份,北京,软件服务,20211018
301086.SZ,301086,鸿富瀚,深圳,元器件,20211020
301087.SZ,301087,可孚医疗,湖南,医疗保健,20211025
301088.SZ,301088,戎美股份,江苏,服饰,20211028
301089.SZ,301089,拓新药业,河南,化学制药,20211027
301090.SZ,301090,华润材料,江苏,化工原料,20211026
301091.SZ,301091,深城交,深圳,建筑工程,20211029
301092.SZ,301092,争光股份,浙江,化工原料,20211102
301093.SZ,301093,华兰股份,江苏,医疗保健,20211101
301095.SZ,301095,广立微,浙江,半导体,20220805
301096.SZ,301096,百诚医药,浙江,医疗保健,20211220
301097.SZ,301097,天益医疗,浙江,医疗保健,20220407
301098.SZ,301098,金埔园林,江苏,建筑工程,20211112
301099.SZ,301099,雅创电子,上海,元器件,20211122
301100.SZ,301100,风光股份,辽宁,化工原料,20211217
301101.SZ,301101,明月镜片,江苏,文教休闲,20211216
301102.SZ,301102,兆讯传媒,天津,广告包装,20220328
301103.SZ,301103,何氏眼科,辽宁,医疗保健,20220322
301105.SZ,301105,鸿铭股份,广东,专用机械,20221230
301106.SZ,301106,骏成科技,江苏,元器件,20220128
301107.SZ,301107,瑜欣电子,重庆,机械基件,20220524
301108.SZ,301108,洁雅股份,安徽,日用化工,20211203
301109.SZ,301109,军信股份,湖南,环境保护,20220413
301110.SZ,301110,青木股份,广东,互联网,20220311
301111.SZ,301111,粤万年青,广东,中成药,20211207
301112.SZ,301112,信邦智能,广东,专用机械,20220629
301113.SZ,301113,雅艺科技,浙江,家居用品,20211222
301115.SZ,301115,建科股份,江苏,建筑工程,20220831
301116.SZ,301116,益客食品,江苏,食品,20220118
301117.SZ,301117,佳缘科技,四川,软件服务,20220117
301118.SZ,301118,恒光股份,湖南,化工原料,20211118
301119.SZ,301119,正强股份,浙江,汽车配件,20211122
301120.SZ,301120,新特电气,北京,电气设备,20220419
301121.SZ,301121,紫建电子,重庆,电气设备,20220808
301122.SZ,301122,采纳股份,江苏,医疗保健,20220126
301123.SZ,301123,奕东电子,广东,元器件,20220125
301125.SZ,301125,腾亚精工,江苏,机械基件,20220608
301126.SZ,301126,达嘉维康,湖南,医药商业,20211207
301127.SZ,301127,天源环保,湖北,环境保护,20211230
301128.SZ,301128,强瑞技术,深圳,专用机械,20211110
301129.SZ,301129,瑞纳智能,安徽,电器仪表,20211102
301130.SZ,301130,西点药业,吉林,化学制药,20220223
301131.SZ,301131,聚赛龙,广东,塑料,20220314
301132.SZ,301132,满坤科技,江西,元器件,20220810
301133.SZ,301133,金钟股份,广东,汽车配件,20211126
301135.SZ,301135,瑞德智能,广东,元器件,20220412
301136.SZ,301136,招标股份,福建,建筑工程,20220111
301137.SZ,301137,哈焊华通,江苏,机械基件,20220322
301138.SZ,301138,华研精机,广东,专用机械,20211215
301139.SZ,301139,元道通信,新疆,通信设备,20220708
301141.SZ,301141,中科磁业,浙江,矿物制品,20230403
301148.SZ,301148,嘉戎技术,福建,环境保护,20220421
301149.SZ,301149,隆华新材,山东,化工原料,20211110
301150.SZ,301150,中一科技,湖北,电气设备,20220421
301151.SZ,301151,冠龙节能,上海,机械基件,20220411
301152.SZ,301152,天力锂能,河南,小金属,20220829
301153.SZ,301153,中科江南,北京,软件服务,20220518
301155.SZ,301155,海力风电,江苏,电气设备,20211124
301156.SZ,301156,美农生物,上海,饲料,20220617
301157.SZ,301157,华塑科技,浙江,电气设备,20230309
301158.SZ,301158,德石股份,山东,专用机械,20220117
301159.SZ,301159,三维天地,北京,软件服务,20220107
301160.SZ,301160,翔楼新材,江苏,机械基件,20220606
301161.SZ,301161,唯万密封,上海,工程机械,20220914
301162.SZ,301162,国能日新,北京,软件服务,20220429
301163.SZ,301163,宏德股份,江苏,机械基件,20220419
301165.SZ,301165,锐捷网络,福建,通信设备,20221121
301166.SZ,301166,优宁维,上海,医药商业,20211228
301167.SZ,301167,建研设计,安徽,建筑工程,20211206
301168.SZ,301168,通灵股份,江苏,电气设备,20211210
301169.SZ,301169,零点有数,北京,文教休闲,20211103
301170.SZ,301170,锡南科技,江苏,汽车配件,20230627
301171.SZ,301171,易点天下,陕西,互联网,20220819
301172.SZ,301172,君逸数码,四川,软件服务,20230726
301175.SZ,301175,中科环保,北京,环境保护,20220708
301176.SZ,301176,逸豪新材,江西,元器件,20220928
301177.SZ,301177,迪阿股份,深圳,服饰,20211215
301178.SZ,301178,天亿马,广东,软件服务,20211112
301179.SZ,301179,泽宇智能,江苏,软件服务,20211208
301180.SZ,301180,万祥科技,江苏,元器件,20211116
301181.SZ,301181,标榜股份,江苏,汽车配件,20220221
301182.SZ,301182,凯旺科技,河南,元器件,20211223
301183.SZ,301183,东田微,湖北,元器件,20220524
301185.SZ,301185,鸥玛软件,山东,软件服务,20211119
301186.SZ,301186,超达装备,江苏,专用机械,20211223
301187.SZ,301187,欧圣电气,江苏,家用电器,20220422
301188.SZ,301188,力诺特玻,山东,玻璃,20211111
301189.SZ,301189,奥尼电子,深圳,IT设备,20211228
301190.SZ,301190,善水科技,江西,染料涂料,20211224
301191.SZ,301191,菲菱科思,深圳,通信设备,20220526
301192.SZ,301192,泰祥股份,湖北,汽车配件,20220811
301193.SZ,301193,家联科技,浙江,家居用品,20211209
301195.SZ,301195,北路智控,江苏,软件服务,20220801
301196.SZ,301196,唯科科技,福建,专用机械,20220111
301197.SZ,301197,工大科雅,河北,软件服务,20220808
301198.SZ,301198,喜悦智行,浙江,塑料,20211202
301199.SZ,301199,迈赫股份,山东,专用机械,20211207
301200.SZ,301200,大族数控,深圳,专用机械,20220228
301201.SZ,301201,诚达药业,浙江,生物制药,20220120
301202.SZ,301202,朗威股份,江苏,机械基件,20230705
301203.SZ,301203,国泰环保,浙江,环境保护,20230404
301205.SZ,301205,联特科技,湖北,通信设备,20220913
301206.SZ,301206,三元生物,山东,食品,20220210
301207.SZ,301207,华兰疫苗,河南,生物制药,20220218
301208.SZ,301208,中亦科技,北京,软件服务,20220707
301209.SZ,301209,联合化学,山东,染料涂料,20220825
301210.SZ,301210,金杨股份,江苏,电气设备,20230630
301211.SZ,301211,亨迪药业,湖北,化学制药,20211222
301212.SZ,301212,联盛化学,浙江,化工原料,20220419
301213.SZ,301213,观想科技,四川,软件服务,20211206
301215.SZ,301215,中汽股份,江苏,汽车服务,20220308
301216.SZ,301216,万凯新材,浙江,化工原料,20220329
301217.SZ,301217,铜冠铜箔,安徽,元器件,20220127
301218.SZ,301218,华是科技,浙江,软件服务,20220307
301219.SZ,301219,腾远钴业,江西,小金属,20220317
301220.SZ,301220,亚香股份,江苏,化工原料,20220622
301221.SZ,301221,光庭信息,湖北,软件服务,20211222
301222.SZ,301222,浙江恒威,浙江,电气设备,20220309
301223.SZ,301223,中荣股份,广东,广告包装,20221026
301225.SZ,301225,恒勃股份,浙江,汽车配件,20230616
301226.SZ,301226,祥明智能,江苏,电气设备,20220325
301227.SZ,301227,森鹰窗业,黑龙江,家居用品,20220926
301228.SZ,301228,实朴检测,上海,电器仪表,20220128
301229.SZ,301229,纽泰格,江苏,汽车配件,20220222
301230.SZ,301230,泓博医药,上海,生物制药,20221101
301231.SZ,301231,荣信文化,陕西,出版业,20220908
301232.SZ,301232,飞沃科技,湖南,机械基件,20230615
301233.SZ,301233,盛帮股份,四川,汽车配件,20220706
301234.SZ,301234,五洲医疗,安徽,医疗保健,20220705
301235.SZ,301235,华康医疗,湖北,医疗保健,20220128
301236.SZ,301236,软通动力,北京,软件服务,20220315
301237.SZ,301237,和顺科技,浙江,塑料,20220323
301238.SZ,301238,瑞泰新材,江苏,化工原料,20220617
301239.SZ,301239,普瑞眼科,四川,医疗保健,20220705
301246.SZ,301246,宏源药业,湖北,化学制药,20230320
301248.SZ,301248,杰创智能,广东,软件服务,20220420
301251.SZ,301251,威尔高,江西,元器件,20230906
301252.SZ,301252,同星科技,浙江,机械基件,20230525
301255.SZ,301255,通力科技,浙江,机械基件,20221227
301256.SZ,301256,华融化学,四川,化工原料,20220322
301257.SZ,301257,普蕊斯,上海,医疗保健,20220517
301258.SZ,301258,富士莱,江苏,化学制药,20220329
301259.SZ,301259,艾布鲁,湖南,环境保护,20220426
301260.SZ,301260,格力博,江苏,专用机械,20230208
301261.SZ,301261,恒工精密,河北,机械基件,20230710
301262.SZ,301262,海看股份,山东,影视音像,20230620
301263.SZ,301263,泰恩康,广东,医药商业,20220329
301265.SZ,301265,华新环保,北京,环境保护,20221216
301266.SZ,301266,宇邦新材,江苏,电气设备,20220608
301267.SZ,301267,华厦眼科,福建,医疗保健,20221107
301268.SZ,301268,铭利达,深圳,机械基件,20220407
301269.SZ,301269,华大九天,北京,半导体,20220729
301270.SZ,301270,汉仪股份,北京,软件服务,20220831
301272.SZ,301272,英华特,江苏,专用机械,20230713
301273.SZ,301273,瑞晨环保,上海,机械基件,20221025
301276.SZ,301276,嘉曼服饰,北京,服饰,20220909
301277.SZ,301277,新天地,河南,化学制药,20221116
301278.SZ,301278,快可电子,江苏,电气设备,20220804
301279.SZ,301279,金道科技,浙江,机械基件,20220413
301280.SZ,301280,珠城科技,浙江,元器件,20221226
301281.SZ,301281,科源制药,山东,化学制药,20230404
301282.SZ,301282,金禄电子,广东,元器件,20220826
301283.SZ,301283,聚胶股份,广东,日用化工,20220902
301285.SZ,301285,鸿日达,江苏,元器件,20220928
301286.SZ,301286,侨源股份,四川,化工原料,20220614
301287.SZ,301287,康力源,江苏,文教休闲,20230614
301288.SZ,301288,清研环境,深圳,环境保护,20220422
301289.SZ,301289,国缆检测,上海,电器仪表,20220622
301290.SZ,301290,东星医疗,江苏,医疗保健,20221130
301291.SZ,301291,明阳电气,广东,电气设备,20230630
301292.SZ,301292,海科新源,山东,化工原料,20230707
301293.SZ,301293,三博脑科,北京,医疗保健,20230505
301295.SZ,301295,美硕科技,浙江,电气设备,20230628
301296.SZ,301296,新巨丰,山东,广告包装,20220902
301297.SZ,301297,富乐德,安徽,半导体,20221230
301298.SZ,301298,东利机械,河北,汽车配件,20220606
301299.SZ,301299,卓创资讯,山东,互联网,20221019
301300.SZ,301300,远翔新材,福建,化工原料,20220819
301301.SZ,301301,川宁生物,新疆,化学制药,20221227
301302.SZ,301302,华如科技,北京,软件服务,20220623
301303.SZ,301303,真兰仪表,上海,电器仪表,20230220
301305.SZ,301305,朗坤环境,深圳,环境保护,20230523
301306.SZ,301306,西测测试,陕西,综合类,20220726
301307.SZ,301307,美利信,重庆,通信设备,20230424
301308.SZ,301308,江波龙,深圳,半导体,20220805
301309.SZ,301309,万得凯,浙江,机械基件,20220919
301310.SZ,301310,鑫宏业,江苏,汽车配件,20230602
301311.SZ,301311,昆船智能,云南,机械基件,20221130
301312.SZ,301312,智立方,深圳,专用机械,20220711
301313.SZ,301313,凡拓数创,广东,文教休闲,20220930
301314.SZ,301314,科瑞思,广东,元器件,20230328
301315.SZ,301315,威士顿,上海,软件服务,20230621
301316.SZ,301316,慧博云通,浙江,软件服务,20221013
301317.SZ,301317,鑫磊股份,浙江,机械基件,20230119
301318.SZ,301318,维海德,深圳,IT设备,20220810
301319.SZ,301319,唯特偶,深圳,元器件,20220929
301320.SZ,301320,豪江智能,山东,电气设备,20230609
301321.SZ,301321,翰博高新,安徽,元器件,20220818
301322.SZ,301322,绿通科技,广东,摩托车,20230306
301323.SZ,301323,新莱福,广东,橡胶,20230606
301325.SZ,301325,曼恩斯特,深圳,专用机械,20230512
301326.SZ,301326,捷邦科技,广东,元器件,20220921
301327.SZ,301327,华宝新能,深圳,电气设备,20220919
301328.SZ,301328,维峰电子,广东,专用机械,20220908
301329.SZ,301329,信音电子,江苏,元器件,20230717
301330.SZ,301330,熵基科技,广东,IT设备,20220817
301331.SZ,301331,恩威医药,西藏,中成药,20220921
301332.SZ,301332,德尔玛,广东,家用电器,20230518
301333.SZ,301333,诺思格,北京,医疗保健,20220802
301335.SZ,301335,天元宠物,浙江,文教休闲,20221118
301336.SZ,301336,趣睡科技,四川,家居用品,20220812
301337.SZ,301337,亚华电子,山东,软件服务,20230526
301338.SZ,301338,凯格精机,广东,专用机械,20220816
301339.SZ,301339,通行宝,江苏,软件服务,20220909
301345.SZ,301345,涛涛车业,浙江,摩托车,20230321
301348.SZ,301348,蓝箭电子,广东,半导体,20230810
301349.SZ,301349,信德新材,辽宁,化工原料,20220909
301353.SZ,301353,普莱得,浙江,专用机械,20230530
301355.SZ,301355,南王科技,福建,广告包装,20230612
301356.SZ,301356,天振股份,浙江,家居用品,20221114
301357.SZ,301357,北方长龙,陕西,专用机械,20230418
301358.SZ,301358,湖南裕能,湖南,电气设备,20230209
301359.SZ,301359,东南电子,浙江,电气设备,20221109
301360.SZ,301360,荣旗科技,江苏,专用机械,20230425
301361.SZ,301361,众智科技,河南,电气设备,20221116
301362.SZ,301362,民爆光电,深圳,电气设备,20230804
301363.SZ,301363,美好医疗,深圳,医疗保健,20221012
301365.SZ,301365,矩阵股份,深圳,装修装饰,20221122
301366.SZ,301366,一博科技,深圳,元器件,20220926
301367.SZ,301367,怡和嘉业,北京,医疗保健,20221101
301368.SZ,301368,丰立智能,浙江,机械基件,20221215
301369.SZ,301369,联动科技,广东,半导体,20220922
301370.SZ,301370,国科恒泰,北京,医药商业,20230712
301371.SZ,301371,敷尔佳,黑龙江,日用化工,20230801
301372.SZ,301372,科净源,北京,环境保护,20230811
301373.SZ,301373,凌玮科技,广东,化工原料,20230208
301376.SZ,301376,致欧科技,河南,家居用品,20230621
301377.SZ,301377,鼎泰高科,广东,机械基件,20221122
301378.SZ,301378,通达海,江苏,软件服务,20230320
301379.SZ,301379,天山电子,广西,元器件,20221101
301380.SZ,301380,挖金客,北京,软件服务,20221025
301381.SZ,301381,赛维时代,深圳,互联网,20230712
301382.SZ,301382,蜂助手,广东,互联网,20230517
301383.SZ,301383,天键股份,江西,元器件,20230609
301386.SZ,301386,未来电器,江苏,电气设备,20230329
301387.SZ,301387,光大同创,深圳,元器件,20230418
301388.SZ,301388,欣灵电气,浙江,电气设备,20221109
301389.SZ,301389,隆扬电子,江苏,元器件,20221031
301390.SZ,301390,经纬股份,浙江,建筑工程,20230508
301391.SZ,301391,卡莱特,深圳,IT设备,20221201
301393.SZ,301393,昊帆生物,江苏,化工原料,20230712
301395.SZ,301395,仁信新材,广东,化工原料,20230703
301396.SZ,301396,宏景科技,广东,软件服务,20221111
301397.SZ,301397,溯联股份,重庆,汽车配件,20230628
301398.SZ,301398,星源卓镁,浙江,汽车配件,20221215
301399.SZ,301399,英特科技,浙江,机械基件,20230523
301408.SZ,301408,华人健康,安徽,医药商业,20230301
301413.SZ,301413,安培龙,深圳,电器仪表,20231218
301418.SZ,301418,协昌科技,江苏,电气设备,20230821
301419.SZ,301419,阿莱德,上海,元器件,20230209
301421.SZ,301421,波长光电,江苏,元器件,20230823
301428.SZ,301428,世纪恒通,贵州,互联网,20230519
301429.SZ,301429,森泰股份,安徽,其他建材,20230417
301439.SZ,301439,泓淋电力,山东,电气设备,20230317
301446.SZ,301446,福事特,江西,机械基件,20230725
301448.SZ,301448,开创电气,浙江,机械基件,20230619
301456.SZ,301456,盘古智能,山东,电气设备,20230714
301459.SZ,301459,丰茂股份,浙江,汽车配件,20231213
301468.SZ,301468,博盈特焊,广东,专用机械,20230724
301469.SZ,301469,恒达新材,浙江,造纸,20230822
301486.SZ,301486,致尚科技,深圳,元器件,20230707
301487.SZ,301487,盟固利,天津,化工原料,20230809
301488.SZ,301488,豪恩汽电,深圳,汽车配件,20230704
301489.SZ,301489,思泉新材,广东,元器件,20231024
301498.SZ,301498,乖宝宠物,山东,饲料,20230816
301499.SZ,301499,维科精密,上海,汽车配件,20230721
301500.SZ,301500,飞南资源,广东,环境保护,20230921
301502.SZ,301502,华阳智能,江苏,电气设备,20240202
301503.SZ,301503,智迪科技,广东,IT设备,20230717
301505.SZ,301505,苏州规划,江苏,建筑工程,20230719
301507.SZ,301507,民生健康,浙江,化学制药,20230905
301508.SZ,301508,中机认检,北京,电器仪表,20231201
301509.SZ,301509,金凯生科,辽宁,化学制药,20230803
301510.SZ,301510,固高科技,深圳,电器仪表,20230815
301511.SZ,301511,德福科技,江西,电气设备,20230817
301512.SZ,301512,智信精密,深圳,专用机械,20230720
301515.SZ,301515,港通医疗,四川,医疗保健,20230725
301516.SZ,301516,中远通,深圳,电气设备,20231208
301517.SZ,301517,陕西华达,陕西,元器件,20231017
301518.SZ,301518,长华化学,江苏,化工原料,20230803
301519.SZ,301519,舜禹股份,安徽,水务,20230727
301520.SZ,301520,万邦医药,安徽,生物制药,20230925
301525.SZ,301525,儒竞科技,上海,家用电器,20230830
301526.SZ,301526,国际复材,重庆,玻璃,20231226
301528.SZ,301528,多浦乐,广东,电器仪表,20230828
301529.SZ,301529,福赛科技,安徽,汽车配件,20230911
301533.SZ,301533,威马农机,重庆,农用机械,20230818
301536.SZ,301536,星宸科技,福建,半导体,20240328
301538.SZ,301538,骏鼎达,深圳,塑料,20240320
301539.SZ,301539,宏鑫科技,浙江,汽车配件,20240415
301548.SZ,301548,崇德科技,湖南,机械基件,20230920
301550.SZ,301550,斯菱股份,浙江,汽车配件,20230915
301555.SZ,301555,惠柏新材,上海,化工原料,20231031
301558.SZ,301558,三态股份,深圳,互联网,20230928
301559.SZ,301559,中集环科,江苏,专用机械,20231011
301566.SZ,301566,达利凯普,辽宁,元器件,20231229
301567.SZ,301567,贝隆精密,浙江,元器件,20240116
301568.SZ,301568,思泰克,福建,专用机械,20231128
301577.SZ,301577,美信科技,广东,元器件,20240124
301578.SZ,301578,辰奕智能,广东,IT设备,20231228
301587.SZ,301587,中瑞股份,江苏,电气设备,20240408
301588.SZ,301588,美新科技,广东,家居用品,20240313
301589.SZ,301589,诺瓦星云,陕西,IT设备,20240208
301591.SZ,301591,肯特股份,江苏,塑料,20240228
